Ticker,Last Close Price,Current Price,Signal,Method,Upper_Band,Middle_Band,Lower_Band
AAPL,274.6400146484375,274.6400146484375,HOLD (Price within Bollinger Bands),bollinger,280.28903106052576,265.865478515625,251.44192597072424
ABNB,121.54499816894531,121.54499816894531,HOLD (Price within Bollinger Bands),bollinger,131.04183321745393,125.05924949645996,119.07666577546598
ADBE,338.2799987792969,338.2799987792969,HOLD (Price within Bollinger Bands),bollinger,363.1914320970312,341.1644989013672,319.1375657057032
ADI,240.80499267578125,240.80499267578125,HOLD (Price within Bollinger Bands),bollinger,248.3313547658274,237.4862487792969,226.64114279276637
ADP,254.4250030517578,254.4250030517578,HOLD (Price within Bollinger Bands),bollinger,293.7312968994824,268.2127510070801,242.69420511467777
ADSK,302.1099853515625,302.1099853515625,HOLD (Price within Bollinger Bands),bollinger,315.06047118846345,303.84299621582034,292.6255212431772
AEP,122.69000244140625,122.69000244140625,HOLD (Price within Bollinger Bands),bollinger,123.83157396752809,118.43222274780274,113.0328715280774
AMAT,230.89999389648438,230.89999389648438,HOLD (Price within Bollinger Bands),bollinger,239.90360468439567,230.60150146484375,221.29939824529183
AMD,255.00900268554688,255.00900268554688,HOLD (Price within Bollinger Bands),bollinger,268.7556090626769,246.55594863891602,224.3562882151551
AMGN,336.67999267578125,336.67999267578125,SELL (Price above Upper Bollinger Band),bollinger,335.29252887671106,304.63050079345703,273.968472710203
AMZN,245.22500610351562,245.22500610351562,HOLD (Price within Bollinger Bands),bollinger,261.4066679000904,233.3282501220703,205.24983234405022
APP,589.1790161132812,589.1790161132812,HOLD (Price within Bollinger Bands),bollinger,663.3692701389426,609.5864501953125,555.8036302516824
ARM,148.25999450683594,148.25999450683594,HOLD (Price within Bollinger Bands),bollinger,181.16872184607809,164.55550003051758,147.94227821495707
ASML,1036.780029296875,1036.780029296875,HOLD (Price within Bollinger Bands),bollinger,1076.8854774319914,1039.1731079101562,1001.460738388321
AVGO,354.32000732421875,354.32000732421875,HOLD (Price within Bollinger Bands),bollinger,380.5852890080544,357.21799926757814,333.85070952710186
AXON,568.9400024414062,568.9400024414062,HOLD (Price within Bollinger Bands),bollinger,810.154703532628,679.311001586914,548.4672996412
AZN,87.56999969482422,87.56999969482422,HOLD (Price within Bollinger Bands),bollinger,87.95556469758543,83.83800048828125,79.72043627897708
BIIB,160.6649932861328,160.6649932861328,HOLD (Price within Bollinger Bands),bollinger,161.033325384196,151.00174942016602,140.97017345613605
BKNG,5140.3876953125,5140.3876953125,HOLD (Price within Bollinger Bands),bollinger,5293.2079969406595,5072.557836914062,4851.907676887465
BKR,47.73500061035156,47.73500061035156,HOLD (Price within Bollinger Bands),bollinger,49.77844877285872,47.27490425109863,44.77135972933855
CCEP,93.30000305175781,93.30000305175781,HOLD (Price within Bollinger Bands),bollinger,94.32407776587598,90.3375,86.35092223412403
CDNS,316.54901123046875,316.54901123046875,HOLD (Price within Bollinger Bands),bollinger,349.92297487614206,332.2504516601563,314.5779284441705
CDW,147.07000732421875,147.07000732421875,HOLD (Price within Bollinger Bands),bollinger,165.16665221624854,151.86050109863282,138.5543499810171
CEG,354.0,354.0,HOLD (Price within Bollinger Bands),bollinger,404.1623454396769,371.69750061035154,339.23265578102615
CHTR,209.81500244140625,209.81500244140625,HOLD (Price within Bollinger Bands),bollinger,265.92628708572374,234.0847496032715,202.2432121208192
CMCSA,27.7549991607666,27.7549991607666,HOLD (Price within Bollinger Bands),bollinger,30.463208520686184,28.402750110626222,26.34229170056626
COST,913.8699951171875,913.8699951171875,HOLD (Price within Bollinger Bands),bollinger,947.2029224660848,926.5720916748047,905.9412608835246
CPRT,41.5099983215332,41.5099983215332,HOLD (Price within Bollinger Bands),bollinger,46.331839015135074,43.0964994430542,39.861159870973324
CRWD,547.7399291992188,547.7399291992188,HOLD (Price within Bollinger Bands),bollinger,574.6069545097243,529.099496459961,483.5920384101976
CSCO,73.6449966430664,73.6449966430664,HOLD (Price within Bollinger Bands),bollinger,74.22470932932713,71.59674949645996,68.9687896635928
CSGP,68.5,68.5,HOLD (Price within Bollinger Bands),bollinger,80.68926195816164,72.34150047302246,63.99373898788329
CSX,35.32339859008789,35.32339859008789,HOLD (Price within Bollinger Bands),bollinger,36.62983131116381,35.70616970062256,34.78250809008131
CTAS,185.11000061035156,185.11000061035156,HOLD (Price within Bollinger Bands),bollinger,195.30706036165202,187.28749923706056,179.2679381124691
CTSH,73.7699966430664,73.7699966430664,HOLD (Price within Bollinger Bands),bollinger,76.41867579734455,70.49549980163575,64.57232380592694
DASH,196.7949981689453,196.7949981689453,HOLD (Price within Bollinger Bands),bollinger,294.37663947041483,242.1822509765625,189.98786248271017
DDOG,190.05999755859375,190.05999755859375,HOLD (Price within Bollinger Bands),bollinger,199.75289307993853,165.94475021362305,132.13660734730757
DXCM,59.540000915527344,59.540000915527344,HOLD (Price within Bollinger Bands),bollinger,75.78135685827844,64.20399990081788,52.62664294335731
EA,201.93499755859375,201.93499755859375,SELL (Price above Upper Bollinger Band),bollinger,201.7579942363932,200.6317497253418,199.5055052142904
EXC,45.8650016784668,45.8650016784668,HOLD (Price within Bollinger Bands),bollinger,48.38686357937158,46.5881649017334,44.78946622409522
FANG,146.10000610351562,146.10000610351562,HOLD (Price within Bollinger Bands),bollinger,148.3559607558168,142.62249908447265,136.8890374131285
FAST,40.72999954223633,40.72999954223633,HOLD (Price within Bollinger Bands),bollinger,43.198101893604125,41.71813526153564,40.23816862946716
FTNT,82.19999694824219,82.19999694824219,HOLD (Price within Bollinger Bands),bollinger,87.76666639394143,84.32900009155273,80.89133378916402
GEHC,74.4000015258789,74.4000015258789,HOLD (Price within Bollinger Bands),bollinger,79.10620487072887,75.41575355529785,71.72530223986683
GFS,33.32500076293945,33.32500076293945,BUY (Price below Lower Bollinger Band),bollinger,36.275676926015144,34.91499977111816,33.55432261622118
GILD,123.1500015258789,123.1500015258789,HOLD (Price within Bollinger Bands),bollinger,125.21782879478049,120.9900001525879,116.7621715103953
GOOG,286.7200012207031,286.7200012207031,HOLD (Price within Bollinger Bands),bollinger,300.9340244535883,271.95349884033203,242.97297322707576
GOOGL,286.1300048828125,286.1300048828125,HOLD (Price within Bollinger Bands),bollinger,300.4487622342654,271.3565017700195,242.26424130577362
HON,201.5,201.5,HOLD (Price within Bollinger Bands),bollinger,206.9120573284896,198.3285354614258,189.74501359436198
IDXX,714.780029296875,714.780029296875,HOLD (Price within Bollinger Bands),bollinger,748.5064867461583,667.9140014648438,587.3215161835292
INTC,37.939998626708984,37.939998626708984,HOLD (Price within Bollinger Bands),bollinger,41.31154484970744,38.5269998550415,35.74245486037557
INTU,658.0549926757812,658.0549926757812,HOLD (Price within Bollinger Bands),bollinger,687.3597545070393,664.0967498779297,640.8337452488202
ISRG,572.635009765625,572.635009765625,HOLD (Price within Bollinger Bands),bollinger,614.9175287201715,529.2847579956054,443.6519872710394
KDP,27.020000457763672,27.020000457763672,HOLD (Price within Bollinger Bands),bollinger,28.94610685400528,27.26749982833862,25.588892802671964
KHC,24.690000534057617,24.690000534057617,HOLD (Price within Bollinger Bands),bollinger,26.111626264354975,24.870999813079834,23.630373361804693
KLAC,1196.43505859375,1196.43505859375,HOLD (Price within Bollinger Bands),bollinger,1266.1026784554963,1184.3152587890625,1102.5278391226286
LIN,429.94500732421875,429.94500732421875,HOLD (Price within Bollinger Bands),bollinger,462.00163018883524,433.5987518310547,405.19587347327416
LRCX,161.00999450683594,161.00999450683594,HOLD (Price within Bollinger Bands),bollinger,171.22762682769775,154.76349792480468,138.29936902191162
LULU,171.86000061035156,171.86000061035156,HOLD (Price within Bollinger Bands),bollinger,183.99793255305735,171.3509994506836,158.70406634830982
MAR,293.3699951171875,293.3699951171875,HOLD (Price within Bollinger Bands),bollinger,296.0887337058715,272.5645004272461,249.04026714862073
MCHP,55.939998626708984,55.939998626708984,HOLD (Price within Bollinger Bands),bollinger,69.61436590722263,61.87299919128418,54.131632475345725
MDLZ,57.185001373291016,57.185001373291016,HOLD (Price within Bollinger Bands),bollinger,64.00667128436875,59.0002498626709,53.99382844097305
MELI,2101.43505859375,2101.43505859375,HOLD (Price within Bollinger Bands),bollinger,2404.404551720504,2186.359265136719,1968.3139785529338
META,613.1530151367188,613.1530151367188,HOLD (Price within Bollinger Bands),bollinger,793.1446323815875,684.1286499023438,575.1126674231001
MNST,71.18499755859375,71.18499755859375,HOLD (Price within Bollinger Bands),bollinger,72.32440093783039,68.88575096130371,65.44710098477704
MRVL,89.66000366210938,89.66000366210938,HOLD (Price within Bollinger Bands),bollinger,95.67210686017572,88.55950012207032,81.44689338396492
MSFT,509.3550109863281,509.3550109863281,HOLD (Price within Bollinger Bands),bollinger,541.1924989434382,516.9767501831054,492.7610014227726
MSTR,221.74000549316406,221.74000549316406,HOLD (Price within Bollinger Bands),bollinger,316.2978912248351,267.2255012512207,218.15311127760629
MU,243.9550018310547,243.9550018310547,HOLD (Price within Bollinger Bands),bollinger,255.28094825082127,222.97175140380858,190.6625545567959
NFLX,1155.8299560546875,1155.8299560546875,HOLD (Price within Bollinger Bands),bollinger,1226.2354489954093,1129.8684875488282,1033.501526102247
NVDA,192.19000244140625,192.19000244140625,HOLD (Price within Bollinger Bands),bollinger,210.23956457132874,192.1940010070801,174.14843744283144
NXPI,204.1999969482422,204.1999969482422,HOLD (Price within Bollinger Bands),bollinger,225.3248617755514,211.70750122070314,198.09014066585488
ODFL,140.27999877929688,140.27999877929688,HOLD (Price within Bollinger Bands),bollinger,143.33517935222702,138.78099899291993,134.22681863361285
ON,49.125,49.125,HOLD (Price within Bollinger Bands),bollinger,55.10478542714873,50.9122501373291,46.71971484750948
ORLY,98.56999969482422,98.56999969482422,HOLD (Price within Bollinger Bands),bollinger,103.18567852679148,97.32249946594239,91.4593204050933
PANW,211.7550048828125,211.7550048828125,HOLD (Price within Bollinger Bands),bollinger,223.38323160335443,214.93324966430663,206.48326772525883
PAYX,110.9800033569336,110.9800033569336,HOLD (Price within Bollinger Bands),bollinger,130.28074466248685,118.54430236816407,106.80786007384127
PCAR,98.76000213623047,98.76000213623047,HOLD (Price within Bollinger Bands),bollinger,101.7508142737341,98.50100021362304,95.251186153512
PDD,135.80999755859375,135.80999755859375,HOLD (Price within Bollinger Bands),bollinger,140.95519120804101,134.42949867248535,127.90380613692969
PEP,144.60499572753906,144.60499572753906,HOLD (Price within Bollinger Bands),bollinger,156.8901432444791,147.90174942016603,138.91335559585295
PLTR,181.5,181.5,HOLD (Price within Bollinger Bands),bollinger,204.77880757533524,186.87249908447265,168.96619059361007
PYPL,67.0198974609375,67.0198974609375,HOLD (Price within Bollinger Bands),bollinger,71.94078681588562,68.29949493408203,64.65820305227845
QCOM,177.07000732421875,177.07000732421875,HOLD (Price within Bollinger Bands),bollinger,186.58799741744318,173.8584991455078,161.12900087357244
REGN,686.1799926757812,686.1799926757812,HOLD (Price within Bollinger Bands),bollinger,703.2592739381852,623.7279968261719,544.1967197141586
ROP,454.1099853515625,454.1099853515625,HOLD (Price within Bollinger Bands),bollinger,518.6882192396663,466.54249877929686,414.3967783189275
ROST,162.53500366210938,162.53500366210938,HOLD (Price within Bollinger Bands),bollinger,164.35499466782412,159.28774948120116,154.2205042945782
SBUX,88.34500122070312,88.34500122070312,HOLD (Price within Bollinger Bands),bollinger,88.88775094842275,84.42974967956543,79.97174841070812
SHOP,156.75999450683594,156.75999450683594,HOLD (Price within Bollinger Bands),bollinger,181.83358300874403,165.20050048828125,148.56741796781847
SNPS,400.4200134277344,400.4200134277344,HOLD (Price within Bollinger Bands),bollinger,488.230850206106,435.33350067138673,382.43615113666743
SOLS,46.19499969482422,46.19499969482422,HOLD (Insufficient Data),bollinger,,,
TEAM,154.6750030517578,154.6750030517578,HOLD (Price within Bollinger Bands),bollinger,174.10400047398227,161.52775039672852,148.95150031947477
TMUS,214.1199951171875,214.1199951171875,HOLD (Price within Bollinger Bands),bollinger,234.5368363935296,215.54099884033204,196.54516128713448
TRI,137.25,137.25,HOLD (Price within Bollinger Bands),bollinger,172.64369785412492,152.19050140380858,131.73730495349224
TSLA,430.3349914550781,430.3349914550781,HOLD (Price within Bollinger Bands),bollinger,468.8625811206183,445.8107513427734,422.7589215649285
TTD,43.91999816894531,43.91999816894531,HOLD (Price within Bollinger Bands),bollinger,56.64493746504545,49.25724983215332,41.86956219926119
TTWO,239.99000549316406,239.99000549316406,HOLD (Price within Bollinger Bands),bollinger,268.914952226516,251.85349960327147,234.79204698002695
TXN,163.05999755859375,163.05999755859375,HOLD (Price within Bollinger Bands),bollinger,178.9444721318242,165.80568923950196,152.66690634717972
VRSK,212.16000366210938,212.16000366210938,HOLD (Price within Bollinger Bands),bollinger,244.07596323843313,223.42199935913087,202.7680354798286
VRTX,433.125,433.125,SELL (Price above Upper Bollinger Band),bollinger,433.0341139506196,421.02075347900393,409.00739300738826
WBD,22.4950008392334,22.4950008392334,HOLD (Price within Bollinger Bands),bollinger,24.44946119497817,21.338250255584718,18.227039316191266
WDAY,226.93499755859375,226.93499755859375,HOLD (Price within Bollinger Bands),bollinger,248.06836414357943,234.61874923706054,221.16913433054165
XEL,80.41999816894531,80.41999816894531,HOLD (Price within Bollinger Bands),bollinger,81.85876451068756,80.80500068664551,79.75123686260346
ZS,317.45001220703125,317.45001220703125,HOLD (Price within Bollinger Bands),bollinger,340.8989668695441,319.94700012207034,298.9950333745966
